id,w2_brokeup,w1_age,w1_p_page,w1_attraction,w1_q21a_year,w1_p_edu,w1_p_polparty,w1_same_hs,w1_same_college,w1_partnership_status_cohab,w1_rel_qual,w1_sex_frequency,w1_otherdate_all,w1_same_sex_couple_gender,w1_married,w1_cohab,w1_hh_income,w1_employed,w1_polparty,w1_relig_attend,w1_times_marrid,w1_p_race,w1_how_met,w1_earned_more,w1_p_gender,w1_gender,w1_q24_met_through_family,w1_q24_met_through_friend,w1_q24_met_through_as_nghbrs,w2_nonshelter,w2_shelter_combo_months,w2_myhealth,w2_myhealth_why_1,w2_parthealth,w2_parthealth_why_1,w1_yrsed,w1_p_yrsed
703,0,70,71,1,1966,12,1,2,2,1,1,5,1,0,1,1,17,5,1,6,1,4,1,3,1,2,0,0,0,NA,7,1,0,2,NA,13,16
704,0,66,51,5,2000,12,6,2,2,4,NA,NA,1,1,0,NA,8,2,7,6,0,0,1,3,1,1,1,1,0,NA,NA,2,NA,NA,NA,16,16
705,0,65,68,2,1966,9,4,1,NA,1,2,5,1,0,1,1,14,1,5,4,1,0,1,3,1,2,0,0,0,NA,4,1,0,2,NA,12,12
706,0,42,42,1,1992,13,5,2,1,1,2,3,1,0,1,1,21,1,3,4,1,0,1,1,2,1,0,1,0,NA,5,2,NA,2,NA,17,17
707,0,21,52,5,1996,12,1,2,1,1,3,5,1,0,1,1,17,1,2,5,1,4,1,3,1,1,0,0,0,NA,6,2,NA,2,NA,13,16
708,0,32,23,4,2016,9,4,2,NA,4,NA,NA,2,1,0,NA,7,1,6,6,0,1,1,2,1,1,0,0,0,NA,0.75,2,NA,NA,NA,12,12
709,0,50,50,1,2007,8,4,2,NA,1,1,3,1,0,1,1,14,2,5,1,1,0,1,2,2,1,0,0,0,2,0,2,NA,2,NA,13,12
710,0,64,64,1,1967,12,4,2,NA,1,2,5,1,0,1,1,16,5,3,2,1,6,1,4,1,2,1,0,1,NA,3,2,NA,2,NA,12,16
711,0,60,70,1,1975,9,4,2,NA,4,NA,NA,1,0,0,NA,16,5,5,6,1,6,1,3,1,2,0,0,0,NA,4,2,NA,NA,NA,9,12
712,0,68,68,1,1968,12,3,2,2,1,1,5,1,0,1,1,19,5,3,2,1,8,1,4,2,1,1,0,0,NA,5,2,NA,2,NA,17,16
713,0,74,76,1,1964,8,5,2,NA,1,1,-1,1,0,1,1,12,7,5,2,1,3,1,3,1,2,1,0,0,NA,0.75,2,NA,2,NA,5.5,12
714,0,44,43,3,2014,12,7,2,2,2,1,3,1,0,0,1,5,6,5,6,0,0,5,4,1,2,0,0,0,NA,6,2,NA,2,NA,14,16
715,0,70,71,1,1970,10,5,2,2,1,2,3,1,0,1,1,11,5,5,5,1,1,1,4,2,1,0,1,0,NA,5,2,NA,2,NA,16,13
716,0,43,44,1,1996,9,6,2,NA,1,3,1,1,0,1,1,12,1,7,1,1,0,1,3,1,2,0,0,0,1,0,2,NA,2,NA,12,12
717,1,33,36,5,2017,12,7,2,2,3,4,5,2,1,0,2,13,1,5,6,0,4,8,1,1,1,0,1,0,NA,7,2,NA,2,NA,17,16
718,0,64,61,2,2014,14,5,2,2,2,2,3,1,0,0,1,14,2,5,6,1,3,3,3,2,1,0,0,0,NA,6,2,NA,2,NA,13,20
719,0,68,71,4,1992,10,5,2,NA,2,2,5,1,1,0,1,13,1,5,6,0,0,1,3,1,1,0,0,0,NA,6,2,NA,NA,NA,12,13
720,0,68,69,1,1974,12,4,2,2,1,1,5,1,0,1,1,7,5,7,4,1,20,1,2,1,2,1,1,0,NA,5,2,NA,2,NA,17,16
721,0,54,55,1,1990,9,-1,2,NA,1,1,5,1,0,1,1,15,1,3,6,1,2,1,1,2,1,0,0,0,1,0,2,NA,2,NA,12,12
722,0,34,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,2,NA,NA,NA,12,NA
723,0,56,56,5,2000,10,3,2,2,2,2,3,2,1,0,1,8,1,3,5,1,0,5,3,1,1,0,0,0,NA,7,2,NA,2,NA,13,13
724,0,53,54,1,1999,9,5,2,NA,1,2,4,1,0,1,1,15,5,7,4,1,9,1,2,1,2,0,0,0,3,0,2,NA,2,NA,12,12
725,0,34,39,1,1996,13,6,1,NA,1,1,2,1,0,1,1,15,4,6,2,2,2,1,2,2,1,0,0,0,2,0,1,0,2,NA,11,17
726,0,34,34,1,1999,13,7,2,2,1,1,5,1,0,1,1,13,1,7,4,1,0,1,1,2,1,1,1,0,NA,6,2,NA,2,NA,17,17
727,0,43,42,1,1993,9,6,1,NA,1,1,2,1,0,1,1,12,1,6,6,1,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,12,12
728,1,30,26,1,2011,6,4,2,NA,2,2,1,1,0,0,1,11,1,5,5,0,5,1,1,2,1,0,1,0,1,0,2,NA,2,NA,12,10
729,1,60,64,1,1998,11,3,2,NA,1,3,5,1,0,1,1,5,5,5,6,1,1,1,3,1,2,0,1,0,NA,3,2,NA,2,NA,11,14
730,0,53,53,1,1976,12,2,1,2,1,1,5,1,0,1,1,16,1,1,2,1,3,1,3,2,1,0,0,0,NA,4,2,NA,2,NA,16,16
731,0,76,77,1,2009,14,7,2,2,2,1,3,1,0,0,1,19,2,5,5,2,0,3,3,2,1,0,0,0,NA,7,2,NA,1,0,17,20
732,0,57,60,1,1987,11,4,1,1,1,2,5,1,0,1,1,17,1,3,6,1,4,1,1,2,1,0,0,0,NA,0.25,2,NA,2,NA,14,14
733,0,52,56,1,1982,14,1,2,1,1,1,3,1,0,1,1,18,1,1,1,1,3,1,3,1,2,0,0,0,2,0,2,NA,2,NA,17,20
734,0,59,54,4,2002,9,4,2,NA,4,NA,NA,1,1,0,NA,8,1,6,6,0,1,1,1,1,1,0,0,0,NA,0.25,2,NA,NA,NA,14,12
735,0,59,62,1,1993,9,5,1,NA,1,2,5,1,0,1,1,4,1,5,6,2,2,1,1,2,1,1,0,0,NA,0.75,2,NA,2,NA,12,12
736,0,70,70,1,1969,13,1,2,2,1,2,5,1,0,1,1,19,5,2,2,1,5,1,3,1,2,0,0,0,NA,1,2,NA,2,NA,16,17
737,0,63,66,1,1977,9,5,2,NA,4,NA,NA,1,0,0,NA,9,7,2,6,3,1,1,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,12,12
738,0,62,63,1,1986,9,1,2,NA,4,NA,NA,1,0,0,NA,15,5,3,6,1,0,1,1,2,1,0,0,0,2,0,2,NA,NA,NA,12,12
739,0,63,65,1,1978,14,4,2,1,1,3,5,1,0,1,1,14,5,5,4,1,2,1,3,1,2,0,0,0,NA,7,1,0,2,NA,17,20
740,0,64,71,1,1990,10,4,2,NA,1,1,4,1,0,1,1,12,1,5,4,3,12,1,2,1,2,0,0,0,2,0,2,NA,2,NA,12,13
741,0,57,54,1,1986,9,4,2,NA,4,NA,NA,1,0,0,NA,16,2,3,2,1,0,1,1,2,1,0,0,0,1,0,2,NA,NA,NA,12,12
742,0,55,52,1,1982,10,7,2,1,1,1,5,1,0,1,1,10,4,7,5,3,0,1,3,2,1,0,1,0,NA,0.75,1,1,2,NA,16,13
743,0,24,25,1,2005,12,1,1,2,1,1,3,1,0,1,1,14,1,7,1,1,3,1,2,1,2,0,0,0,NA,2,2,NA,2,NA,16,16
744,0,32,32,1,2000,13,5,1,2,1,1,3,1,0,1,1,13,1,3,2,1,20,1,3,2,1,0,1,0,1,0,2,NA,2,NA,16,17
745,0,85,91,1,1954,9,5,2,NA,1,1,5,1,0,1,1,20,5,6,2,1,4,1,4,1,2,1,0,1,NA,7,2,NA,NA,NA,12,12
746,0,55,57,1,1987,11,7,2,2,1,1,4,1,0,1,1,18,1,7,5,1,17,1,2,2,1,0,0,0,1,0,2,NA,2,NA,14,14
747,0,72,57,1,1979,9,4,1,NA,1,1,5,1,0,1,1,12,2,2,2,2,3,1,1,2,1,0,1,0,3,0,2,NA,2,NA,13,12
748,0,57,57,1,1980,10,6,1,2,1,1,5,1,0,1,1,11,1,7,5,1,0,1,1,2,1,0,1,0,NA,4,2,NA,1,1,13,13
749,0,53,57,1,1997,9,4,2,NA,4,NA,NA,1,0,0,NA,13,1,6,4,0,2,1,2,1,2,0,0,0,NA,6,2,NA,NA,NA,16,12
750,0,37,46,5,2006,10,7,2,2,1,1,4,1,1,1,1,20,1,7,5,1,3,1,1,1,1,0,0,0,NA,6,2,NA,2,NA,17,13
751,0,41,42,1,1995,12,4,2,1,3,1,3,1,0,0,2,12,1,5,2,0,4,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,16
752,0,77,68,1,1974,10,6,2,NA,1,2,4,1,0,1,1,9,5,5,6,2,6,1,1,2,1,0,0,0,3,0,2,NA,2,NA,12,13
753,0,39,40,1,1993,9,3,1,NA,1,2,4,1,0,1,1,10,7,2,2,1,5,1,4,1,2,0,1,0,NA,0.75,1,0,2,NA,12,12
754,0,70,69,1,1967,9,7,2,NA,1,1,5,1,0,1,1,14,5,7,3,1,2,1,4,2,1,1,0,0,3,0,2,NA,2,NA,7.5,12
755,0,57,62,1,1985,9,1,2,NA,1,3,5,1,0,1,1,16,2,3,5,3,0,1,3,1,2,0,0,0,1,0,1,0,1,0,12,12
756,0,50,61,1,1995,9,1,2,NA,1,2,2,1,0,1,1,11,7,2,5,1,0,1,3,2,1,0,0,0,2,0,2,NA,2,NA,9,12
757,0,79,72,1,1971,9,1,2,NA,1,1,3,1,0,1,1,12,5,1,5,1,3,1,2,1,2,0,0,0,NA,0.75,2,NA,1,0,14,12
758,0,55,55,1,1975,9,5,1,NA,2,2,3,1,0,0,1,16,1,7,5,1,2,1,1,2,1,NA,NA,NA,1,0,2,NA,2,NA,12,12
759,1,45,49,1,2013,9,6,2,NA,3,3,1,1,0,0,2,12,1,5,3,0,1,1,3,1,2,0,0,0,1,0,2,NA,2,NA,12,12
760,0,27,28,1,2005,12,3,1,2,1,3,3,1,0,1,1,11,1,2,4,1,5,1,1,1,2,NA,NA,NA,NA,0.25,2,NA,2,NA,16,16
761,0,70,68,1,1960,12,7,2,1,1,1,5,1,0,1,1,14,2,7,5,1,0,1,2,2,1,1,0,0,NA,0.75,2,NA,2,NA,17,16
762,0,33,35,1,2004,12,4,2,2,1,1,2,1,0,1,1,16,7,4,1,1,7,1,3,1,2,0,1,0,NA,6,2,NA,1,0,13,16
763,0,72,73,1,1962,9,1,2,NA,1,1,-1,1,0,1,1,4,5,2,5,1,3,1,3,1,2,1,0,0,NA,4,2,NA,2,NA,12,12
764,0,65,62,1,1970,3,1,1,NA,1,1,2,1,0,1,1,14,5,1,1,1,8,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,5.5
765,0,35,33,1,2004,9,4,2,NA,1,2,3,1,0,1,1,11,1,6,6,1,0,1,2,2,1,0,1,0,2,0,2,NA,2,NA,12,12
766,0,61,47,1,2014,12,4,2,2,1,2,3,1,0,1,1,13,1,6,6,2,15,3,1,2,1,0,0,0,1,0,2,NA,2,NA,13,16
767,1,19,18,1,2015,9,3,1,NA,3,2,2,1,0,0,2,16,1,2,6,0,3,1,2,2,1,0,1,0,2,0,2,NA,2,NA,13,12
768,0,41,41,1,1998,12,5,2,2,1,1,5,1,0,1,1,16,1,6,4,1,6,1,3,1,2,0,1,0,NA,3,2,NA,NA,NA,20,16
769,0,25,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2,NA,NA,NA,13,NA
770,0,31,32,5,2011,12,5,2,2,2,1,4,2,1,0,1,21,1,7,6,0,0,8,1,1,1,0,0,0,NA,3,2,NA,2,NA,16,16
771,0,63,65,1,1972,8,1,2,NA,1,1,5,1,0,1,1,13,2,3,4,1,0,1,2,2,1,0,1,0,3,0,2,NA,2,NA,12,12
772,1,37,28,2,2017,9,5,2,NA,3,2,2,2,0,0,2,1,6,5,3,0,1,6,3,1,2,0,0,0,1,0,2,NA,2,NA,12,12
773,0,29,28,1,2017,11,4,2,2,3,1,2,1,0,0,2,7,1,3,4,0,0,4,3,2,1,0,0,0,2,0,2,NA,2,NA,16,14
774,0,19,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,11,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,1,0,NA,NA,12,NA
775,0,43,38,1,1997,9,5,2,NA,1,1,3,1,0,1,1,16,1,5,6,1,0,1,2,2,1,0,0,0,1,0,2,NA,2,NA,13,12
776,0,38,37,2,1998,7,7,2,NA,1,3,5,2,0,1,1,6,4,5,5,1,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,11
777,0,40,51,1,2004,12,4,2,2,1,1,2,1,0,1,1,20,1,3,4,2,2,1,1,2,1,0,0,0,1,0,2,NA,2,NA,20,16
778,0,62,65,1,1978,10,1,2,NA,1,2,5,1,0,1,1,13,7,2,6,2,0,1,3,1,2,1,0,0,NA,3,2,NA,2,NA,12,13
779,0,49,55,1,2007,11,4,2,2,1,2,3,1,0,1,1,13,1,3,1,4,2,1,1,2,1,0,0,0,NA,0.25,1,0,2,NA,16,14
780,1,53,48,2,2007,8,5,2,NA,1,1,5,1,0,1,2,3,6,6,2,2,3,1,1,1,2,0,0,0,3,0,2,NA,2,NA,13,12
781,0,54,48,1,1992,10,4,2,2,3,1,5,1,0,0,2,14,1,3,6,1,0,1,2,1,2,0,0,0,NA,7,2,NA,2,NA,14,13
782,0,67,65,1,1971,10,5,2,NA,1,1,3,1,0,1,1,11,5,3,6,1,20,1,1,2,1,1,0,0,NA,0.75,2,NA,2,NA,12,13
783,0,72,75,1,1963,10,7,2,2,1,2,-1,1,0,1,1,15,5,7,1,1,5,1,4,1,2,0,1,0,NA,3,2,NA,NA,NA,14,13
784,0,28,33,2,2014,9,4,2,NA,2,3,-1,1,0,0,1,8,1,4,-1,0,3,1,1,1,2,0,1,0,1,0,2,NA,2,NA,12,12
785,0,60,60,1,1969,14,7,2,1,1,1,3,1,0,1,1,20,1,6,2,1,0,1,1,2,1,0,0,0,NA,1,2,NA,2,NA,16,20
786,0,55,54,1,1981,10,2,2,1,1,1,3,1,0,1,1,9,2,2,1,1,0,1,1,2,1,1,1,0,2,0,2,NA,2,NA,17,13
787,0,24,23,1,2012,11,4,1,NA,3,1,2,1,0,0,2,10,6,5,6,0,4,1,3,2,1,0,0,0,3,0,1,0,2,NA,12,14
788,0,28,27,1,1994,9,6,2,NA,4,NA,NA,1,0,0,NA,7,4,6,6,0,30,1,1,2,1,1,0,1,NA,5,2,NA,NA,NA,12,12
789,0,74,69,1,1975,13,7,2,2,1,2,4,2,0,1,1,21,2,3,4,1,2,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,20,17
790,0,60,58,5,1986,10,7,2,NA,2,1,5,1,2,0,1,7,1,7,6,0,0,1,1,2,2,0,0,0,1,0,2,NA,2,NA,12,13
791,0,54,-1,1,NA,9,3,1,NA,1,2,-1,-1,0,1,1,9,1,4,5,1,2,1,-1,2,1,NA,NA,NA,NA,0.75,2,NA,2,NA,12,12
792,1,27,27,4,2007,11,7,1,2,1,1,5,1,2,1,1,12,1,7,5,1,0,1,3,2,2,0,1,0,NA,5,2,NA,1,1,16,14
793,0,26,27,1,2011,11,4,2,2,1,1,3,1,0,1,1,14,1,5,1,1,3,1,3,1,2,0,1,0,NA,3,2,NA,2,NA,13,14
794,0,33,33,1,2006,13,7,2,1,1,3,5,1,0,1,1,15,1,7,3,1,0,1,3,1,2,0,0,0,NA,2,2,NA,2,NA,16,17
795,0,25,25,1,2007,12,6,1,1,1,2,3,1,0,1,1,9,1,6,4,1,4,1,1,2,1,0,1,0,NA,0.75,2,NA,2,NA,16,16
796,0,58,54,1,1977,11,4,1,2,4,NA,NA,1,0,0,NA,8,2,7,5,0,3,1,1,2,1,0,0,0,2,0,2,NA,NA,NA,13,14
797,0,57,59,1,1976,9,-1,1,NA,1,1,5,1,0,1,1,13,4,2,5,1,3,1,3,1,2,0,0,0,NA,4,2,NA,2,NA,12,12
798,1,42,53,2,1999,10,7,2,NA,1,4,3,1,0,1,1,10,7,7,1,1,3,1,3,1,2,0,1,0,NA,0.25,1,0,2,NA,12,13
799,0,50,47,1,1993,10,6,2,2,1,4,5,1,0,1,1,12,1,7,5,2,2,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,13
800,0,19,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,21,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,2,NA,NA,NA,13,NA
801,1,34,33,1,1999,10,4,1,2,1,3,5,1,0,1,1,13,1,5,6,1,4,1,4,2,1,0,1,0,NA,6,2,NA,2,NA,13,13
802,0,22,22,1,2014,11,4,1,2,4,NA,NA,1,0,0,NA,18,1,6,6,0,10,1,1,2,1,NA,NA,NA,NA,5,2,NA,NA,NA,14,14
803,0,39,37,5,2002,11,4,2,2,1,2,5,1,2,1,1,16,1,5,5,1,0,1,1,3,2,0,1,0,NA,6,2,NA,2,NA,17,14
804,0,61,64,1,1972,10,4,1,NA,1,1,4,1,0,1,1,17,1,2,6,1,11,1,3,1,2,0,1,0,3,0,2,NA,2,NA,12,13
805,0,38,40,1,1998,11,6,2,NA,1,2,3,1,0,1,1,15,6,7,6,1,12,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,12,14
806,0,66,69,1,1969,10,7,2,2,1,2,4,1,0,1,1,13,5,7,4,1,6,1,3,1,2,0,1,0,3,0,2,NA,2,NA,13,13
807,0,36,37,1,1995,9,4,1,NA,2,2,3,1,0,0,1,4,1,3,6,0,1,1,1,2,1,0,1,0,1,0,2,NA,2,NA,11,12
808,0,28,41,3,2015,9,1,2,NA,1,1,3,1,0,1,1,17,2,2,6,3,0,1,3,1,2,0,0,0,NA,5,1,0,1,0,13,12
809,0,25,23,NA,2008,11,4,2,1,3,NA,-1,-1,0,0,2,3,7,5,6,NA,NA,1,4,2,1,NA,NA,NA,NA,NA,2,NA,2,NA,14,14
810,0,49,36,1,2005,13,2,2,1,1,1,5,1,0,1,1,14,1,2,2,1,1,1,1,2,1,0,1,0,NA,3,1,0,1,0,17,17
811,0,25,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.25,2,NA,NA,NA,10,NA
812,0,28,21,2,2014,10,4,2,1,4,NA,NA,2,0,0,NA,6,1,5,6,1,2,1,2,1,2,NA,NA,NA,NA,2,2,NA,2,NA,16,13
813,0,22,22,1,2008,9,4,1,NA,4,NA,NA,1,0,0,NA,17,1,3,6,0,3,1,2,2,1,0,0,0,NA,0.75,2,NA,NA,NA,12,12
814,0,32,33,1,2000,11,3,1,2,4,NA,NA,1,0,0,NA,9,1,7,6,0,0,1,3,1,2,0,1,0,NA,0.75,2,NA,NA,NA,16,14
815,0,26,27,1,2009,10,4,2,NA,4,NA,NA,2,0,0,NA,7,4,5,6,0,1,6,3,2,1,NA,NA,NA,NA,0.75,2,NA,NA,NA,9,13
816,0,30,30,1,2011,10,5,2,2,1,1,3,1,0,1,1,12,1,6,6,1,0,1,3,1,2,0,0,0,NA,0.25,1,0,1,0,16,13
817,0,45,51,1,2000,12,1,2,NA,1,2,5,1,0,1,1,16,1,1,6,2,3,1,2,2,1,0,0,0,2,0,2,NA,2,NA,12,16
818,0,28,29,3,2005,9,4,1,NA,1,1,2,1,0,1,1,3,6,5,4,1,1,1,3,1,2,0,1,0,2,0,1,0,2,NA,12,12
819,0,48,39,1,1991,12,2,1,NA,1,2,-1,1,0,1,1,16,1,3,2,1,10,1,3,2,1,0,0,0,NA,0,2,NA,2,NA,12,16
820,1,30,33,2,2013,9,4,2,NA,3,1,1,2,0,0,2,13,2,2,5,0,2,1,1,1,2,0,1,0,1,0,2,NA,2,NA,12,12
821,0,28,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.75,1,0,NA,NA,16,NA
822,0,47,39,1,2008,8,4,2,NA,4,NA,NA,1,0,0,NA,12,1,6,6,3,3,3,3,1,2,0,0,0,NA,2,2,NA,2,NA,12,12
823,0,27,27,1,2014,12,5,2,2,3,2,5,1,0,0,2,12,1,7,4,0,0,1,3,2,1,0,0,0,NA,5,1,0,2,NA,16,16
824,0,62,66,1,1974,10,4,2,NA,1,2,5,1,0,1,1,13,7,6,5,1,1,1,3,1,2,1,1,0,NA,0.75,2,NA,2,NA,12,13
825,0,62,70,1,1977,9,4,1,NA,4,NA,NA,1,0,0,NA,15,5,3,6,2,9,1,2,1,2,1,1,0,2,0,2,NA,NA,NA,12,12
826,0,27,34,2,2007,12,4,2,NA,1,2,4,1,0,1,1,11,1,5,6,1,15,6,3,1,2,0,0,0,NA,3,2,NA,2,NA,12,16
827,1,28,29,1,2009,10,4,2,NA,3,3,5,1,0,0,2,6,1,1,6,0,0,1,3,1,2,0,0,0,1,0,2,NA,2,NA,12,13
828,0,48,55,1,2008,14,6,2,NA,2,2,2,1,0,0,1,4,6,7,3,0,5,1,2,1,2,0,0,0,NA,6,1,0,2,NA,12,20
829,0,67,68,1,1970,14,6,2,1,1,1,3,1,0,1,1,12,1,6,6,1,0,1,3,1,2,0,1,0,2,0,2,NA,2,NA,17,20
830,0,58,57,1,1977,11,1,2,2,1,2,4,1,0,1,1,20,2,1,4,1,0,1,1,2,1,0,1,0,2,0,2,NA,2,NA,16,14
831,0,52,48,1,1980,12,4,2,2,1,1,4,1,0,1,1,18,2,3,5,1,0,1,3,2,1,0,0,0,NA,6,2,NA,2,NA,13,16
832,0,44,44,1,1996,13,6,2,2,1,1,3,1,0,1,1,15,1,3,2,1,10,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,16,17
833,0,21,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,19,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0.75,2,NA,NA,NA,13,NA
834,0,30,30,1,2004,8,4,2,NA,3,1,2,1,0,0,2,1,4,7,4,0,8,1,1,1,2,1,1,0,NA,5,2,NA,2,NA,12,12
835,0,28,30,1,2002,6,7,1,NA,4,NA,NA,2,0,0,NA,9,1,3,1,0,2,1,1,1,2,0,0,0,NA,7,2,NA,NA,NA,12,10
836,0,64,68,1,1976,10,4,2,2,1,1,3,1,0,1,1,15,1,3,2,1,1,1,3,2,1,0,0,0,2,0,2,NA,2,NA,17,13
837,0,27,25,1,2006,8,4,1,NA,2,1,3,1,0,0,1,10,1,7,5,0,10,1,1,1,2,1,1,0,NA,3,2,NA,2,NA,12,12
838,0,27,37,2,2007,10,4,2,NA,1,5,5,1,0,1,1,10,7,5,6,2,0,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,11,13
839,0,28,28,1,2008,9,4,2,NA,4,NA,NA,2,0,0,NA,10,1,5,6,0,3,1,1,2,1,0,1,0,NA,0.75,2,NA,NA,NA,14,12
840,0,29,30,1,2002,12,7,1,2,1,1,5,1,0,1,1,17,1,7,6,1,19,1,4,2,1,0,0,0,NA,6,2,NA,2,NA,16,16
841,0,31,32,3,2003,12,4,2,1,1,2,3,1,0,1,2,16,1,5,6,1,0,1,3,1,2,0,1,0,NA,3,1,0,2,NA,16,16
842,0,56,54,1,1978,12,4,1,2,1,1,5,1,0,1,1,17,5,5,2,1,1,1,3,2,1,1,1,0,NA,0.75,2,NA,2,NA,16,16
843,0,22,22,1,2016,10,3,2,1,4,NA,NA,1,0,0,NA,15,1,1,4,0,3,1,2,2,1,0,0,0,NA,0.75,2,NA,NA,NA,13,13
844,0,28,26,1,2005,9,5,2,NA,4,NA,NA,1,0,0,NA,4,4,7,6,0,0,1,4,2,1,1,0,0,NA,5,2,NA,NA,NA,12,12
845,0,74,78,1,1957,12,6,2,NA,1,1,4,1,0,1,1,13,5,6,5,1,10,1,3,1,2,0,1,0,NA,6,1,1,1,1,11,16
846,0,60,60,1,1979,12,1,2,2,1,1,3,1,0,1,1,15,7,2,6,1,0,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,16,16
847,0,19,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,0,2,NA,NA,NA,13,NA
848,0,70,74,1,1985,9,5,2,NA,4,NA,NA,1,0,0,NA,9,5,5,4,2,0,1,1,1,2,0,1,0,NA,7,2,NA,NA,NA,17,12
849,0,67,60,1,1970,11,5,1,2,1,1,5,1,0,1,1,12,4,5,4,1,2,1,2,2,1,0,1,0,2,0,2,NA,2,NA,13,14
850,0,51,52,1,1980,10,5,1,2,1,1,3,1,0,1,1,11,7,7,5,2,0,1,3,1,2,0,1,0,NA,2,1,0,2,NA,13,13
851,0,52,46,1,1990,9,3,2,NA,1,4,5,1,0,1,1,9,1,1,6,1,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,12
852,0,30,35,1,2015,11,4,2,NA,2,1,3,1,0,0,1,4,1,5,6,0,5,1,1,2,1,0,1,0,NA,0.75,2,NA,2,NA,12,14
853,0,64,63,1,1968,10,3,1,1,1,1,3,1,0,1,1,17,5,2,6,1,NA,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,14,13
854,1,41,45,1,2000,13,6,2,1,1,2,4,2,0,1,1,12,1,7,3,3,0,1,2,1,2,1,1,0,NA,4,2,NA,2,NA,17,17
855,0,73,72,1,1958,9,3,1,NA,1,1,2,1,0,1,1,11,2,3,6,2,0,1,4,2,1,1,0,0,NA,0.75,2,NA,2,NA,13,12
856,1,72,72,1,2017,10,4,2,2,3,2,4,1,0,0,2,7,5,6,4,2,8,3,2,1,2,0,0,0,2,0,2,NA,2,NA,13,13
857,0,19,20,1,2016,10,4,2,2,3,2,4,1,0,0,2,2,1,5,6,0,1,1,2,1,2,0,1,0,NA,2,2,NA,2,NA,13,13
858,0,56,56,1,1991,11,4,2,NA,2,2,5,1,0,0,1,16,1,3,5,0,0,1,1,2,1,0,1,0,1,0,2,NA,2,NA,12,14
859,0,69,55,1,1980,9,2,2,NA,1,1,4,1,0,1,1,18,2,1,6,2,1,1,2,2,1,0,0,0,NA,2,2,NA,2,NA,17,12
860,0,36,34,1,2003,9,5,2,NA,1,3,5,2,0,1,1,14,1,6,4,1,1,1,1,2,1,0,0,0,2,0,2,NA,1,1,12,12
861,0,77,78,1,1961,13,1,2,1,1,1,5,1,0,1,1,19,5,3,5,1,5,1,1,2,1,0,0,0,3,0,2,NA,2,NA,17,17
862,0,58,57,1,1974,14,4,1,1,1,2,4,1,0,1,1,17,5,2,3,1,7,1,1,1,2,0,1,0,NA,6,2,NA,2,NA,17,20
863,1,26,26,1,2016,12,2,2,2,3,1,5,1,0,0,2,6,1,3,2,0,0,1,3,1,2,0,1,0,NA,6,2,NA,2,NA,17,16
864,0,27,35,1,2005,7,7,2,NA,1,3,3,1,0,1,1,13,1,7,4,1,6,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,10,11
865,0,35,32,1,2005,12,3,2,1,1,2,3,1,0,1,1,13,1,2,2,1,5,1,2,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,16
866,0,54,52,2,1988,13,2,1,2,1,2,5,2,0,1,1,18,1,1,2,1,1,1,4,2,1,0,0,0,1,0,2,NA,2,NA,16,17
867,0,72,70,1,1968,13,7,2,1,1,1,5,1,0,1,1,17,1,7,2,1,6,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,20,17
